,url,segment_no,cumle_icerigi,kelime_sayısı
106,https://www.haberler.com/sindirgi-da-kumarhaneye-cevrilen-eve-sok-baskin-13221560-haberi/,8,Maddesi Sayılı Umumi Hıfzıssıhha Kanununa Aykırı Hareket Etmek Kumar Oynamak fiillerinden toplamda bin TL idari yaptırım cezası uygulandı Bu olayla ilgili olarak adli makamların talimatıyla şüpheli hakkında Kumar Oynanması Yer İmkan Sağlama suçundan yasal işlem başlatıldı,36
107,https://www.haberler.com/sindirgi-da-kumarhaneye-cevrilen-eve-sok-baskin-13221560-haberi/,9,Evde yapılan aramalarda bin TL para oyun kartları bulunarak muhafaza altına alındı,12
108,https://www.haberler.com/sindirgi-da-kumarhaneye-cevrilen-eve-sok-baskin-13221560-haberi/,10,BALIKESİRKaynak İHA,2
109,https://www.haberler.com/besiktas-ta-koronavirus-vaka-sayisi-yukseldi-13221559-haberi/,0,Geçtiğimiz günlerde Beşiktaş ta bir futbolcuda çalışanda koronavirüs tespit edildiği açıklanmıştı,11
110,https://www.haberler.com/besiktas-ta-koronavirus-vaka-sayisi-yukseldi-13221559-haberi/,1,Beşiktaş Jimnastik Kulübü tarafından son yapılan açıklamada ikinci koronavirüs testi yapıldığı kişide virüs tespit edildiği paylaşıldı Beşiktaş ta Kişide Koronavirüs Tespit Edildi,22
111,https://www.haberler.com/besiktas-ta-koronavirus-vaka-sayisi-yukseldi-13221559-haberi/,2,Kulüp tarafından yapılan açıklamada cümlelere yer verildi Mayıs Çarşamba günü BJK Nevzat Demir Tesisleri nde futbolcularımız teknik heyetimiz tesis çalışanlarımıza ikinci Covid testi yapılmıştır,24
112,https://www.haberler.com/besiktas-ta-koronavirus-vaka-sayisi-yukseldi-13221559-haberi/,3,Yapılan testler neticesinde sekiz kişide pozitif Covid test sonucu tespit edilmiştir Testi pozitif sonuçlanan kişilerin takip tedavi sürecine ilgili prosedürler doğrultusunda derhal başlanmıştır,23
113,https://www.haberler.com/besiktas-ta-koronavirus-vaka-sayisi-yukseldi-13221559-haberi/,4,Dr Tekin Kerem Ülkü Sağlık Ekibi Danışmanımız Dr Tekin Kerem Ülkü den Açıklama,13
114,https://www.haberler.com/besiktas-ta-koronavirus-vaka-sayisi-yukseldi-13221559-haberi/,5,,0
115,https://www.haberler.com/besiktas-ta-koronavirus-vaka-sayisi-yukseldi-13221559-haberi/,5,,0
116,https://www.haberler.com/besiktas-ta-koronavirus-vaka-sayisi-yukseldi-13221559-haberi/,5,,0
117,https://www.haberler.com/besiktas-ta-koronavirus-vaka-sayisi-yukseldi-13221559-haberi/,8,https co ptd CfBO pic twitter com BvvpggfR Beşiktaş JK Besiktas May Koronavirüste Son Durum Mayıs itibari ülkemizde toplam vaka sayısı oldu,22
118,https://www.haberler.com/besiktas-ta-koronavirus-vaka-sayisi-yukseldi-13221559-haberi/,9,Toplam can kaybı yükseldi,4
119,https://www.haberler.com/besiktas-ta-koronavirus-vaka-sayisi-yukseldi-13221559-haberi/,10,Toplam yoğun bakımdaki hasta sayısı toplam iyileşen hasta sayısı olarak açıklandı,11
120,https://www.haberler.com/besiktas-ta-koronavirus-vaka-sayisi-yukseldi-13221559-haberi/,11,Toplam entübe hasta sayısının olduğu duyuruldu,6
121,https://www.haberler.com/besiktas-ta-koronavirus-vaka-sayisi-yukseldi-13221559-haberi/,12,Toplam test sayısının olduğu paylaşıldı YOĞUN BAKIMDAKİ HASTA SAYIMIZ İLK KEZ in altına düştü,14
122,https://www.haberler.com/besiktas-ta-koronavirus-vaka-sayisi-yukseldi-13221559-haberi/,13,İyileşen hasta sayımız aştı,4
123,https://www.haberler.com/besiktas-ta-koronavirus-vaka-sayisi-yukseldi-13221559-haberi/,14,Toplam test sayımız yaklaşık milyon,5
124,https://www.haberler.com/besiktas-ta-koronavirus-vaka-sayisi-yukseldi-13221559-haberi/,15,Virüse karşı asıl gücümüz Maske Metre Sosyal Mesafe,8
125,https://www.haberler.com/besiktas-ta-koronavirus-vaka-sayisi-yukseldi-13221559-haberi/,16,Risk kalabalık ortamlarda,3
126,https://www.haberler.com/besiktas-ta-koronavirus-vaka-sayisi-yukseldi-13221559-haberi/,17,Uzak duralım,2
127,https://www.haberler.com/besiktas-ta-koronavirus-vaka-sayisi-yukseldi-13221559-haberi/,18,https co RVlhe pic twitter com Ywihrmq Dr Fahrettin Koca drfahrettinkoca May,12
128,https://www.haberler.com/10-ilde-maskesiz-sokaga-cikmak-yasaklandi-13221558-haberi/,0,Maskesiz sokağa çıkmak yasak,4
129,https://www.haberler.com/10-ilde-maskesiz-sokaga-cikmak-yasaklandi-13221558-haberi/,1,Türkiye de ilde sokağa çıkarken maske takmak zorunlu hale getirildi,10
130,https://www.haberler.com/10-ilde-maskesiz-sokaga-cikmak-yasaklandi-13221558-haberi/,2,İşte sokağa çıkarken maskenin zorunlu olduğu illerSokağa Çıkarken Maskenin Zorunlu Olduğu İllerKoronavirüs mücadelede sosyal mesafe kuralıyla birlikte önemli tedbir uygulamalarından olarak maske kullanımı öne çıkıyor,25
131,https://www.haberler.com/10-ilde-maskesiz-sokaga-cikmak-yasaklandi-13221558-haberi/,3,Kontrollü Sosyal Hayat sürecinde marketler pazar yerleri alışveriş merkezleri toplu ulaşım araçları taksiler kuaförler berberlerde zorunlu olan maske kullanımı illerde zorunlu tutuluyor Adıyaman Ayfonkarahisar Aydın Balıkesir Bartın Denizli Düzce Kastamonu Muğla Uşak İl Hıfzısıhha Kurulları sokağa maskesiz çıkmayı yasakladı,39
132,https://www.haberler.com/10-ilde-maskesiz-sokaga-cikmak-yasaklandi-13221558-haberi/,4,Kurullar kararı duyururken maske kullanımının yanı sıra sosyal mesafe kuralına dikkat çekti,12
133,https://www.haberler.com/10-ilde-maskesiz-sokaga-cikmak-yasaklandi-13221558-haberi/,5,Maskesiz sokağa çıkmanın yasaklandığı ilin yanı sıra Gaziantep İzmir Adana şehirlerde kalabalık cadde çarşılara maskesiz girilmesi yasaklandı Maske Sosyal MesafeKoronavirüsle mücadele sürecinde maske kullanımının önemli olduğunu ancak tek başına yeterli olmayacağı uzmanlar tarafından vurgulanıyor,34
134,https://www.haberler.com/10-ilde-maskesiz-sokaga-cikmak-yasaklandi-13221558-haberi/,6,Cumhurbaşkanı Erdoğan Mayıs ta video konferans yöntemiyle düzenlenen Cumhurbaşkanlığı Kabine Toplantısı nın ardından yaptığı Millete Sesleniş konuşmasında yeni tip koronavirüsle mücadelede ortaya çıkan tablonun uzunca bir süre hayatı maske kullanımı fiziki mesafeyi koruma temizliğe sıkı riayetin esassını oluşturduğu yeni düzene göre sürdürülmesi gerektiğine işaret etmişti,45
135,https://www.haberler.com/10-ilde-maskesiz-sokaga-cikmak-yasaklandi-13221558-haberi/,7,Maskesiz olarak asla evin dışına adım atmayacağız diyen Erdoğan sokakta markette iş yerinde yerde sosyal mesafenin mutlaka korunması gerektiğini vurgulamıştı,20
136,https://www.haberler.com/10-ilde-maskesiz-sokaga-cikmak-yasaklandi-13221558-haberi/,8,Sağlık Bakanı Koca koronavirüs riskinin azaltılmasının koşulunu Maske Sosyal Mesafe ifadesiyle açıklamış Dışarıya maskesiz çıkmak maskeyi yarı açık şekilde takmak sorumlulukla bağdaşmaz,22
137,https://www.haberler.com/10-ilde-maskesiz-sokaga-cikmak-yasaklandi-13221558-haberi/,9,değerlendirmesini yapmıştı,2
138,https://www.haberler.com/afyonkarahisar-da-sokak-saticilarina-operasyon-13221557-haberi/,0,Afyonkarahisar da polis ekipleri tarafından sokak satıcılarına yönelik yapılan operasyonla şüpheliye işlem yapılırken toplam adet ecstasy hap ele geçirildi Afyonkarahisar İl Emniyet Müdürlüğü ekiplerince ken merkezinde sokak satıcılarına yönelik yapılan çalışmalar sonucu ayrı olayda şüpheli şahsa işlem yapıldı,38
139,https://www.haberler.com/afyonkarahisar-da-sokak-saticilarina-operasyon-13221557-haberi/,1,Bu şahıslardan toplamda adet ecstasy maddesi ele geçirildi Konu ilgili olarak yapılan tahkikat neticesinde şüpheli şahıs hakkında Kullanmak İçin Uyuşturucu Uyarıcı Madde Satın Almak Kabul Etmek Bulundurmak suçundan işlem yapılırken şüpheli şahıs Uyuşturucu Uyarıcı Madde Ticareti Yapmak suçundan adliyeye sevk edildiği bildirildi,42
140,https://www.haberler.com/afyonkarahisar-da-sokak-saticilarina-operasyon-13221557-haberi/,2,AFYONKARAHİSARKaynak İHA,2
141,https://www.haberler.com/gulsoy-krediler-tabana-yayilmali-sicil-affi-gercek-13221556-haberi/,0,Kayseri Ticaret Odası KTO Yönetim Kurulu Başkanı Ömer Gülsoy Korona virüs salgınının ekonomide dengeleri değiştirdiğini belirterek Finansmana erişim noktasında sıkıntı yaşanıyor,21
142,https://www.haberler.com/gulsoy-krediler-tabana-yayilmali-sicil-affi-gercek-13221556-haberi/,1,Bankalar sicil sıkıntısından dolayı kredi vermekten kaçınıyor işletmelerimiz eli boş dönüyor,11
143,https://www.haberler.com/gulsoy-krediler-tabana-yayilmali-sicil-affi-gercek-13221556-haberi/,2,Sicil affının tam manada uygulanmasını istiyoruz dedi Tüm dünyayı etkileyen COVİD salgını küresel bir krize oldu,16
144,https://www.haberler.com/gulsoy-krediler-tabana-yayilmali-sicil-affi-gercek-13221556-haberi/,3,Salgının ekonomik tahribatını azaltmak ülkeler çeşitli önlemler aldı,8
145,https://www.haberler.com/gulsoy-krediler-tabana-yayilmali-sicil-affi-gercek-13221556-haberi/,4,Ülkemiz birçok yeni düzenlemeler destek paketleri devreye alındı,8
146,https://www.haberler.com/gulsoy-krediler-tabana-yayilmali-sicil-affi-gercek-13221556-haberi/,5,Alınan önlemler uygulanan tedbirlerle salgının yavaşlamasıyla normalleşme süreci başladı,9
147,https://www.haberler.com/gulsoy-krediler-tabana-yayilmali-sicil-affi-gercek-13221556-haberi/,6,Bu süreçte bankalardan kredi kullanamayan KOBİ ler sıkıntılı günler yaşadığını belirterek yeni taleplerde bulundu KTO Başkanı Ömer Gülsoy üyelerine destek sağlamak birçok kredi verildiğini söyledi,25
148,https://www.haberler.com/gulsoy-krediler-tabana-yayilmali-sicil-affi-gercek-13221556-haberi/,7,Bankaların kredi verirken mali yapısı güçlü şirketleri tercih ettiğini ifade eden Başkan Gülsoy Krediye asıl ihtiyacı olan üyelerimizin talepleri karşılanmıyor,20
149,https://www.haberler.com/gulsoy-krediler-tabana-yayilmali-sicil-affi-gercek-13221556-haberi/,8,Sürekli şikayetler geliyor,3
150,https://www.haberler.com/gulsoy-krediler-tabana-yayilmali-sicil-affi-gercek-13221556-haberi/,9,Bankalar kredi dağıtıyor ancak gerçekte kredi tabana yayılmıyor reel ekonomiye dönmüyor piyasayı hareketlendirmiyor,13
151,https://www.haberler.com/gulsoy-krediler-tabana-yayilmali-sicil-affi-gercek-13221556-haberi/,10,konuştu,1
152,https://www.haberler.com/gulsoy-krediler-tabana-yayilmali-sicil-affi-gercek-13221556-haberi/,11,Kayseri de kredi kullanımı yüzde Nefes Cansuyu İş devam Çek Ödeme Kredisi ekonomik tahribatı azaltmak verilen destekleri hatırlatan Başkan Gülsoy süreç te büyük zorluğu sicil sıkıntısı olan iş insanları yaşıyor,30
153,https://www.haberler.com/gulsoy-krediler-tabana-yayilmali-sicil-affi-gercek-13221556-haberi/,12,Kredi kullanmak KTO dan bin yakın üyemiz faaliyet belgesi aldı,10
154,https://www.haberler.com/gulsoy-krediler-tabana-yayilmali-sicil-affi-gercek-13221556-haberi/,13,Nefes kredisinin başlamasından itibaren milyon bin TL lik kredi kullandı,10
155,https://www.haberler.com/gulsoy-krediler-tabana-yayilmali-sicil-affi-gercek-13221556-haberi/,14,Kayseri olarak yüzde lik bir orana sahibiz,7
156,https://www.haberler.com/gulsoy-krediler-tabana-yayilmali-sicil-affi-gercek-13221556-haberi/,15,Bu düşük bir rakam dedi,5
157,https://www.haberler.com/gulsoy-krediler-tabana-yayilmali-sicil-affi-gercek-13221556-haberi/,16,Krediye ihtiyaç duyan kesim sicili bozulanlar Sicil sıkıntısı olanların kredi almak başvurdukları bankaların kapısından eli boş döndüklerini belirten Başkan Gülsoy Son sicil affı yılı başında çıkarılmıştı,26
158,https://www.haberler.com/gulsoy-krediler-tabana-yayilmali-sicil-affi-gercek-13221556-haberi/,17,Ancak in üçüncü çeyreğinde kur artışı yaşanan ekonomik krizde birçok işletme kredi ödemelerini yapamamış takibe düşmüş sicili bozulmuştu,18
159,https://www.haberler.com/gulsoy-krediler-tabana-yayilmali-sicil-affi-gercek-13221556-haberi/,18,Bu büyük kriz sonrası yılı toparlanma yılı oldu,8
160,https://www.haberler.com/gulsoy-krediler-tabana-yayilmali-sicil-affi-gercek-13221556-haberi/,19,Ama koronavirüs salgını sonrası yaşanan küresel boyuttaki kriz dengeleri tekrar değiştirdi ifadelerini kullandı Başkan Gülsoy sözlerini şöyle sürdürdü Bu süreçte krediye desteğe ihtiyacı olanlar önceden sicili bozulmuş olan KOBİ lerdir,30
161,https://www.haberler.com/gulsoy-krediler-tabana-yayilmali-sicil-affi-gercek-13221556-haberi/,20,Türkiye de kurum hafızası kuvvetli olan kurumlar bankalar,8
162,https://www.haberler.com/gulsoy-krediler-tabana-yayilmali-sicil-affi-gercek-13221556-haberi/,21,Hafızalarından hiçbirşeyi silmiyorlar,3
163,https://www.haberler.com/gulsoy-krediler-tabana-yayilmali-sicil-affi-gercek-13221556-haberi/,22,Bu kesim hiçbir krediden faydalanamıyor,5
164,https://www.haberler.com/gulsoy-krediler-tabana-yayilmali-sicil-affi-gercek-13221556-haberi/,23,Oysa krediyi alan kamuya olan yükümlülüklerini yerin getirecek birikmiş borçlarını yatıracak,11
165,https://www.haberler.com/gulsoy-krediler-tabana-yayilmali-sicil-affi-gercek-13221556-haberi/,24,Kriz mağduru olmuş düşmüş batmış yeniden tutunmaya çalışan işletmeler maalesef zor durumda,12
166,https://www.haberler.com/gulsoy-krediler-tabana-yayilmali-sicil-affi-gercek-13221556-haberi/,25,Daha önce kredi kartı ödemesi gecikmiş çeki yazılmış protestolu senedi bulunan bankalarda düşük puana sahip işletmelerde aynı durumda,18
167,https://www.haberler.com/gulsoy-krediler-tabana-yayilmali-sicil-affi-gercek-13221556-haberi/,26,Finansmana erişim sıkıntısı yaşanan büyük bir kesim bulunuyor,8
168,https://www.haberler.com/gulsoy-krediler-tabana-yayilmali-sicil-affi-gercek-13221556-haberi/,27,Banka müdürlerimizle konuşuyor yardımcı olmalarını istiyoruz,6
169,https://www.haberler.com/gulsoy-krediler-tabana-yayilmali-sicil-affi-gercek-13221556-haberi/,28,Biz üyelerimize kredi vermek çalışıyoruz bankalarda vermemek ellerinden geleni yapıyorlar,10
170,https://www.haberler.com/gulsoy-krediler-tabana-yayilmali-sicil-affi-gercek-13221556-haberi/,29,Sicil affının gerçek manada uygulanmasını istiyoruz,6
171,https://www.haberler.com/gulsoy-krediler-tabana-yayilmali-sicil-affi-gercek-13221556-haberi/,30,Ufak tefek problemi olan KOBİ lerimizin ufak bir dokunuşla çarklarını döndüreceğine inandığımız firmalara kredilerin kullandırılmasını istiyoruz,16
172,https://www.haberler.com/gulsoy-krediler-tabana-yayilmali-sicil-affi-gercek-13221556-haberi/,31,Birçok üyemiz konuda sıkıntılarını dile getiriyor,6
173,https://www.haberler.com/gulsoy-krediler-tabana-yayilmali-sicil-affi-gercek-13221556-haberi/,32,Piyasadaki birçok işletmenin kurtuluşu sicil affının çıkarılması gereklidir,8
174,https://www.haberler.com/gulsoy-krediler-tabana-yayilmali-sicil-affi-gercek-13221556-haberi/,33,Firmaların kaldığı yerden yeniden ticaretlerine devam etmesinin yolu açılmalıdır,9
175,https://www.haberler.com/gulsoy-krediler-tabana-yayilmali-sicil-affi-gercek-13221556-haberi/,34,Sicil affını yaparken firmaları aynı kefeye koymak iyi niyetli küçük bir destek yola devam edebilecek firmalara haksızlık yapmak olacaktır,19
176,https://www.haberler.com/gulsoy-krediler-tabana-yayilmali-sicil-affi-gercek-13221556-haberi/,35,Çünkü öbür taraftaki zombi şirketler sicil affına uğrarsa yine ekonominin doğru gitmesine bir şekilde engel olacaklardır,16
177,https://www.haberler.com/gulsoy-krediler-tabana-yayilmali-sicil-affi-gercek-13221556-haberi/,36,Bunun belli rasyolar getirilmeli,4
178,https://www.haberler.com/gulsoy-krediler-tabana-yayilmali-sicil-affi-gercek-13221556-haberi/,37,İş dünyası olarak sicil affının kısa çıkarılmasını bekliyoruz GÜLSOY PANDEMİ SONRASI RUTİNLER DEĞİŞECEK TİCARET ESKİSİ GİBİ OLMAYACAK Başkan Ömer Gülsoy COVİD salgınının hayatımızı iş yapış modellerimizi olmadı kadar dijitalleştirdiğine dikkati çekerek ticaret ihracatı merkeze alan çalışmalara öncelik verilmesi gerekiyor,39
179,https://www.haberler.com/gulsoy-krediler-tabana-yayilmali-sicil-affi-gercek-13221556-haberi/,38,İnternetten alışveriş yapmaya başlayan tüketici ticaret bir alışkanlık haline gelecek,10
180,https://www.haberler.com/gulsoy-krediler-tabana-yayilmali-sicil-affi-gercek-13221556-haberi/,39,İşletmelerin buna ayak uydurmaları ürün hizmetlerini dijital ortama taşıma bir strateji geliştirmeleri gerekiyor,13
181,https://www.haberler.com/gulsoy-krediler-tabana-yayilmali-sicil-affi-gercek-13221556-haberi/,40,Esnek çalışma uzaktan çalışma istisna değil bir nevi norm olacak,10
182,https://www.haberler.com/gulsoy-krediler-tabana-yayilmali-sicil-affi-gercek-13221556-haberi/,41,İşyerleri seyahat yerine video konferansa ağırlık verecek,7
183,https://www.haberler.com/gulsoy-krediler-tabana-yayilmali-sicil-affi-gercek-13221556-haberi/,42,Donanım yazılım üzerinde yükselecek bir aklın olacağını öngörüyorum,8
